,Date,Time,WNDDIR,WSPD_AVG,WSPD_MAX,AMBIENT,RELHUM,BAROM,RAINFALL,X-WIND
11813,6/15/2021,4:39:30,304,2.5,2.5,31.7,10.3,95.688,0,2.5
11814,6/15/2021,4:39:31,308,2.3,2.4,31.7,10.3,95.688,0,2.3
11815,6/15/2021,4:39:33,316,2.5,2.5,31.7,10.3,95.688,0,2.4
11816,6/15/2021,4:39:34,304,2.4,2.4,31.7,10.3,95.688,0,2.4
11817,6/15/2021,4:39:36,318,2.6,2.6,31.7,10.3,95.688,0,2.5
11818,6/15/2021,4:39:37,311,2.4,2.5,31.7,10.3,95.688,0,2.4
11819,6/15/2021,4:39:39,303,2.2,2.3,31.7,10.3,95.688,0,2.2
11820,6/15/2021,4:39:40,302,2.2,2.2,31.7,10.3,95.688,0,2.2
11821,6/15/2021,4:39:41,306,2.4,2.4,31.7,10.3,95.688,0,2.4
11822,6/15/2021,4:39:43,309,2.4,2.5,31.7,10.3,95.688,0,2.4
11823,6/15/2021,4:39:44,302,2.4,2.4,31.7,10.3,95.688,0,2.4
11824,6/15/2021,4:39:46,311,2.5,2.6,31.7,10.2,95.688,0,2.5
11825,6/15/2021,4:39:47,312,2.3,2.4,31.7,10.2,95.688,0,2.2
11826,6/15/2021,4:39:48,315,2.2,2.2,31.7,10.2,95.688,0,2.1
11827,6/15/2021,4:39:50,295,1.8,1.9,31.7,10.2,95.688,0,1.8
11828,6/15/2021,4:39:51,306,1.8,1.9,31.7,10.2,95.688,0,1.8
11829,6/15/2021,4:39:53,306,2.1,2.1,31.7,10.2,95.688,0,2.1
11830,6/15/2021,4:39:54,314,2.4,2.4,31.7,10.2,95.688,0,2.3
11928,6/15/2021,4:42:13,307,2.3,2.3,31.7,10.1,95.688,0,2.3
11929,6/15/2021,4:42:15,311,2.4,2.4,31.7,10.1,95.688,0,2.3
11930,6/15/2021,4:42:16,303,2.5,2.5,31.8,10.1,95.688,0,2.5
11931,6/15/2021,4:42:17,310,2.5,2.6,31.7,10.1,95.688,0,2.5
11932,6/15/2021,4:42:19,315,2.5,2.5,31.8,10.1,95.688,0,2.4
11933,6/15/2021,4:42:20,307,2.5,2.6,31.7,10.1,95.688,0,2.5
11934,6/15/2021,4:42:22,304,2.5,2.5,31.7,10.2,95.688,0,2.5
11935,6/15/2021,4:42:23,308,2.5,2.5,31.7,10.2,95.688,0,2.4
11936,6/15/2021,4:42:24,310,2.7,2.7,31.7,10.2,95.688,0,2.6
11937,6/15/2021,4:42:26,314,2.5,2.6,31.7,10.1,95.688,0,2.5
11938,6/15/2021,4:42:27,317,2.9,2.9,31.7,10.1,95.688,0,2.8
11939,6/15/2021,4:42:29,303,2.8,2.9,31.7,10.1,95.688,0,2.8
11940,6/15/2021,4:42:30,317,2.8,2.9,31.7,10.1,95.688,0,2.7
11941,6/15/2021,4:42:32,307,2.7,2.7,31.7,10.1,95.688,0,2.7
11942,6/15/2021,4:42:33,313,2.8,2.8,31.7,10.1,95.688,0,2.7
11943,6/15/2021,4:42:34,314,2.6,2.7,31.7,10.1,95.688,0,2.6
11944,6/15/2021,4:42:36,312,2.3,2.3,31.7,10.1,95.688,0,2.2
11945,6/15/2021,4:42:37,310,2.5,2.5,31.7,10.1,95.688,0,2.5
11946,6/15/2021,4:42:39,315,2.5,2.6,31.7,10.1,95.688,0,2.5
11947,6/15/2021,4:42:40,320,2.1,2.2,31.7,10.1,95.688,0,2
11948,6/15/2021,4:42:42,311,2.1,2.1,31.7,10.1,95.688,0,2.1
11949,6/15/2021,4:42:43,313,2.3,2.3,31.7,10.1,95.688,0,2.2
11950,6/15/2021,4:42:44,308,2,2,31.7,10.1,95.688,0,2
11951,6/15/2021,4:42:46,304,2.2,2.2,31.7,10.1,95.688,0,2.2
11952,6/15/2021,4:42:47,298,2.1,2.1,31.7,10.1,95.688,0,2.1
11953,6/15/2021,4:42:49,295,1.8,1.9,31.7,10.1,95.688,0,1.8
11980,6/15/2021,4:43:27,313,2.5,2.5,31.7,10.1,95.688,0,2.4
11981,6/15/2021,4:43:28,313,2.5,2.5,31.7,10.1,95.688,0,2.4
11982,6/15/2021,4:43:30,309,2,2,31.7,10.1,95.688,0,1.9
11983,6/15/2021,4:43:31,309,1.8,1.9,31.7,10.1,95.688,0,1.8
11984,6/15/2021,4:43:33,307,2.1,2.1,31.7,10.1,95.688,0,2.1
11985,6/15/2021,4:43:34,305,2.1,2.1,31.7,10.1,95.688,0,2
11986,6/15/2021,4:43:35,327,2.3,2.4,31.7,10.1,95.688,0,2.1
11987,6/15/2021,4:43:37,329,2.9,3,31.7,10.1,95.688,0,2.6
11988,6/15/2021,4:43:38,319,2.7,2.7,31.7,10.1,95.688,0,2.5
11989,6/15/2021,4:43:40,314,2.5,2.6,31.7,10.1,95.688,0,2.5
11990,6/15/2021,4:43:41,310,2.5,2.5,31.7,10.1,95.688,0,2.5
11991,6/15/2021,4:43:43,315,2.5,2.5,31.7,10.1,95.688,0,2.4
11992,6/15/2021,4:43:44,315,2.5,2.5,31.7,10.1,95.688,0,2.4
11993,6/15/2021,4:43:45,316,2.4,2.5,31.7,10.1,95.688,0,2.3
11994,6/15/2021,4:43:47,318,2.5,2.5,31.7,10.1,95.688,0,2.3
11995,6/15/2021,4:43:48,311,2.6,2.7,31.7,10.1,95.688,0,2.6
11996,6/15/2021,4:43:50,295,2.3,2.4,31.7,10.1,95.688,0,2.3
11997,6/15/2021,4:43:51,307,2.3,2.4,31.7,10.1,95.688,0,2.3
11998,6/15/2021,4:43:53,313,2.6,2.6,31.7,10.1,95.688,0,2.5
11999,6/15/2021,4:43:54,304,2,2.1,31.7,10.1,95.688,0,2
12000,6/15/2021,4:43:55,309,1.8,1.9,31.7,10.1,95.688,0,1.8
12001,6/15/2021,4:43:57,307,2,2,31.7,10.1,95.688,0,2
12002,6/15/2021,4:43:58,314,2,2.1,31.7,10.1,95.688,0,2
12003,6/15/2021,4:44:00,297,1.8,1.9,31.7,10.1,95.688,0,1.8
12004,6/15/2021,4:44:01,297,1.8,1.9,31.7,10.1,95.688,0,1.8
12005,6/15/2021,4:44:02,304,2.2,2.2,31.7,10.1,95.688,0,2.2
12006,6/15/2021,4:44:04,309,2.4,2.5,31.7,10.1,95.688,0,2.4
12007,6/15/2021,4:44:05,316,2.4,2.4,31.7,10.1,95.688,0,2.3
12008,6/15/2021,4:44:07,303,2.1,2.2,31.7,10.1,95.688,0,2.1
12009,6/15/2021,4:44:08,316,2.5,2.5,31.7,10.1,95.688,0,2.4
12010,6/15/2021,4:44:10,301,2.4,2.5,31.7,10.1,95.688,0,2.4
12011,6/15/2021,4:44:11,307,2.6,2.6,31.7,10.1,95.688,0,2.6
12012,6/15/2021,4:44:12,300,2.6,2.7,31.7,10.1,95.688,0,2.6
12013,6/15/2021,4:44:14,309,2.5,2.5,31.6,10.1,95.688,0,2.5
12014,6/15/2021,4:44:15,304,2.4,2.5,31.6,10.1,95.688,0,2.4
12015,6/15/2021,4:44:17,305,2.5,2.6,31.6,10.1,95.688,0,2.5
12016,6/15/2021,4:44:18,324,2.6,2.6,31.6,10.1,95.688,0,2.4
12017,6/15/2021,4:44:19,313,2.8,2.8,31.6,10.1,95.688,0,2.7
12018,6/15/2021,4:44:21,309,3,3,31.6,10.1,95.688,0,3
12019,6/15/2021,4:44:22,313,3,3.1,31.6,10.1,95.688,0,3
12020,6/15/2021,4:44:24,320,2.5,2.6,31.6,10.1,95.688,0,2.4
12021,6/15/2021,4:44:25,310,2.5,2.6,31.6,10.1,95.688,0,2.5
12022,6/15/2021,4:44:27,306,2.3,2.4,31.7,10.1,95.688,0,2.3
12023,6/15/2021,4:44:28,319,2.3,2.4,31.6,10.1,95.688,0,2.2
12024,6/15/2021,4:44:29,314,2.4,2.4,31.6,10.1,95.688,0,2.3
12025,6/15/2021,4:44:31,307,2.3,2.3,31.6,10.1,95.688,0,2.3
12026,6/15/2021,4:44:32,313,2.5,2.5,31.6,10.1,95.688,0,2.4
12027,6/15/2021,4:44:34,311,2.2,2.2,31.6,10.1,95.688,0,2.2
12028,6/15/2021,4:44:35,297,2.1,2.1,31.6,10.1,95.688,0,2.1
12029,6/15/2021,4:44:36,306,2.1,2.1,31.6,10.1,95.688,0,2.1
12030,6/15/2021,4:44:38,312,2.5,2.6,31.6,10.1,95.688,0,2.5
12031,6/15/2021,4:44:39,317,2.4,2.5,31.6,10.1,95.688,0,2.3
12032,6/15/2021,4:44:41,310,2.8,2.9,31.6,10.1,95.688,0,2.8
12033,6/15/2021,4:44:42,296,2.6,2.6,31.6,10.1,95.688,0,2.6
12034,6/15/2021,4:44:44,305,2.5,2.6,31.6,10.1,95.688,0,2.5
12035,6/15/2021,4:44:45,309,2.5,2.5,31.6,10.1,95.688,0,2.5
12036,6/15/2021,4:44:46,302,2.3,2.3,31.6,10.1,95.688,0,2.3
12037,6/15/2021,4:44:48,303,2.1,2.1,31.6,10.1,95.688,0,2.1
12038,6/15/2021,4:44:49,300,2.3,2.4,31.6,10.1,95.688,0,2.3
12039,6/15/2021,4:44:51,309,2.7,2.7,31.6,10.1,95.688,0,2.7
12040,6/15/2021,4:44:52,310,2.7,2.7,31.6,10.1,95.688,0,2.6
12041,6/15/2021,4:44:53,307,2.5,2.5,31.6,10.1,95.688,0,2.5
12094,6/15/2021,4:46:09,305,2.9,2.9,31.6,10,95.688,0,2.9
12095,6/15/2021,4:46:10,300,2.5,2.6,31.6,10,95.688,0,2.5
12096,6/15/2021,4:46:12,306,2.2,2.3,31.6,10,95.688,0,2.2
12097,6/15/2021,4:46:13,306,2.2,2.3,31.6,10,95.688,0,2.2
12098,6/15/2021,4:46:14,315,2.2,2.2,31.6,10,95.688,0,2.1
12099,6/15/2021,4:46:16,302,2.5,2.5,31.6,10,95.688,0,2.5
12100,6/15/2021,4:46:17,312,2.7,2.7,31.6,10,95.688,0,2.6
12101,6/15/2021,4:46:19,319,2.8,2.8,31.6,10,95.688,0,2.6
12102,6/15/2021,4:46:20,317,2.9,3,31.6,10,95.688,0,2.8
12103,6/15/2021,4:46:22,309,2.7,2.8,31.6,10,95.688,0,2.7
12104,6/15/2021,4:46:23,295,2.1,2.2,31.5,10,95.688,0,2.1
12105,6/15/2021,4:46:24,300,1.9,1.9,31.6,10,95.688,0,1.9
12106,6/15/2021,4:46:26,313,2.3,2.3,31.6,10,95.688,0,2.2
12107,6/15/2021,4:46:27,309,2.4,2.5,31.6,10,95.688,0,2.4
12108,6/15/2021,4:46:29,310,2.5,2.6,31.6,10,95.688,0,2.5
12109,6/15/2021,4:46:30,309,2.8,2.8,31.6,10,95.688,0,2.7
12110,6/15/2021,4:46:31,308,2.7,2.7,31.6,10,95.688,0,2.7
12111,6/15/2021,4:46:33,307,2.5,2.6,31.6,9.9,95.688,0,2.5
12112,6/15/2021,4:46:34,298,2.5,2.5,31.6,9.9,95.688,0,2.5
12113,6/15/2021,4:46:36,310,2.3,2.4,31.6,9.9,95.688,0,2.3
12114,6/15/2021,4:46:37,314,2.5,2.6,31.6,9.9,95.688,0,2.5
12115,6/15/2021,4:46:39,304,2.4,2.4,31.6,9.9,95.688,0,2.4
12116,6/15/2021,4:46:40,313,2.5,2.5,31.6,9.9,95.688,0,2.4
12117,6/15/2021,4:46:41,313,2.5,2.6,31.6,9.9,95.688,0,2.5
12118,6/15/2021,4:46:43,307,2.3,2.4,31.6,9.9,95.688,0,2.3
12119,6/15/2021,4:46:44,311,2.5,2.5,31.6,9.9,95.688,0,2.5
12120,6/15/2021,4:46:46,320,2.7,2.7,31.6,9.9,95.688,0,2.5
12121,6/15/2021,4:46:47,321,2.7,2.7,31.6,9.9,95.688,0,2.5
12122,6/15/2021,4:46:49,319,3,3.1,31.6,9.9,95.688,0,2.9
12123,6/15/2021,4:46:50,312,3.1,3.2,31.5,9.9,95.688,0,3.1
12124,6/15/2021,4:46:51,307,2.6,2.7,31.6,9.9,95.688,0,2.6
12125,6/15/2021,4:46:53,302,2.5,2.5,31.5,9.9,95.688,0,2.5
12126,6/15/2021,4:46:54,315,2.5,2.5,31.6,9.9,95.688,0,2.4
12127,6/15/2021,4:46:56,324,2.7,2.8,31.6,9.9,95.688,0,2.5
12128,6/15/2021,4:46:57,320,2.6,2.7,31.6,9.9,95.688,0,2.5
12129,6/15/2021,4:46:58,317,2.5,2.6,31.6,9.9,95.688,0,2.4
12130,6/15/2021,4:47:00,310,2.7,2.8,31.6,9.9,95.688,0,2.7
12131,6/15/2021,4:47:01,308,2.7,2.8,31.5,9.9,95.688,0,2.7
12132,6/15/2021,4:47:03,303,2.5,2.5,31.5,9.9,95.688,0,2.5
12133,6/15/2021,4:47:04,292,2.2,2.2,31.6,9.9,95.688,0,2.2
12134,6/15/2021,4:47:06,288,2.2,2.3,31.6,9.9,95.688,0,2.1
12135,6/15/2021,4:47:07,307,2.4,2.4,31.5,9.9,95.688,0,2.4
12136,6/15/2021,4:47:08,299,2.5,2.5,31.5,9.9,95.688,0,2.5
12137,6/15/2021,4:47:10,301,2.6,2.7,31.5,9.9,95.688,0,2.6
12138,6/15/2021,4:47:11,306,2.7,2.7,31.5,9.9,95.688,0,2.7
12139,6/15/2021,4:47:13,304,2.8,2.9,31.5,9.9,95.688,0,2.8
12140,6/15/2021,4:47:14,301,2.8,2.8,31.5,9.9,95.688,0,2.8
12141,6/15/2021,4:47:16,319,3,3,31.5,9.9,95.688,0,2.8
12142,6/15/2021,4:47:17,311,3.4,3.4,31.5,9.9,95.688,0,3.3
12143,6/15/2021,4:47:18,319,3.1,3.2,31.5,9.9,95.688,0,3
12144,6/15/2021,4:47:20,321,3.2,3.3,31.5,9.9,95.688,0,3
12145,6/15/2021,4:47:21,307,3.3,3.4,31.5,9.9,95.688,0,3.3
12146,6/15/2021,4:47:23,298,2.8,2.8,31.5,9.8,95.688,0,2.8
12147,6/15/2021,4:47:24,301,2.7,2.7,31.5,9.8,95.688,0,2.7
12148,6/15/2021,4:47:25,308,2.4,2.4,31.5,9.8,95.688,0,2.3
12149,6/15/2021,4:47:27,302,2.4,2.4,31.5,9.8,95.688,0,2.4
12150,6/15/2021,4:47:28,307,2.4,2.5,31.5,9.8,95.688,0,2.4
12151,6/15/2021,4:47:30,307,2.8,2.9,31.5,9.8,95.688,0,2.8
12152,6/15/2021,4:47:31,311,2.9,3,31.5,9.8,95.688,0,2.9
12153,6/15/2021,4:47:33,321,3.3,3.3,31.5,9.8,95.688,0,3.1
12154,6/15/2021,4:47:34,321,3.3,3.3,31.5,9.8,95.688,0,3.1
12155,6/15/2021,4:47:35,311,3,3,31.5,9.8,95.688,0,2.9
12156,6/15/2021,4:47:37,317,2.9,3,31.5,9.8,95.688,0,2.8
12157,6/15/2021,4:47:38,306,2.7,2.8,31.5,9.8,95.688,0,2.7
12158,6/15/2021,4:47:40,306,2.7,2.8,31.5,9.8,95.688,0,2.7
12159,6/15/2021,4:47:41,303,2.6,2.6,31.5,9.8,95.688,0,2.6
12160,6/15/2021,4:47:43,309,2.7,2.8,31.5,9.8,95.688,0,2.7
12161,6/15/2021,4:47:44,316,2.7,2.8,31.5,9.8,95.688,0,2.6
12162,6/15/2021,4:47:45,310,2.8,2.8,31.5,9.8,95.688,0,2.7
12163,6/15/2021,4:47:47,309,2.6,2.7,31.5,9.8,95.688,0,2.6
12164,6/15/2021,4:47:48,293,2.6,2.6,31.5,9.8,95.688,0,2.6
12165,6/15/2021,4:47:50,308,2.8,2.9,31.5,9.8,95.688,0,2.8
12166,6/15/2021,4:47:51,305,2.9,3,31.5,9.8,95.688,0,2.9
12167,6/15/2021,4:47:52,312,2.6,2.6,31.5,9.8,95.688,0,2.5
12168,6/15/2021,4:47:54,308,3,3,31.5,9.8,95.688,0,3
12169,6/15/2021,4:47:55,298,2.9,2.9,31.5,9.8,95.688,0,2.9
12170,6/15/2021,4:47:57,300,3,3,31.5,9.8,95.688,0,3
12171,6/15/2021,4:47:58,306,2.7,2.7,31.5,9.8,95.688,0,2.7
12172,6/15/2021,4:48:00,309,2.6,2.6,31.5,9.8,95.688,0,2.6
12173,6/15/2021,4:48:01,311,2.4,2.5,31.5,9.7,95.688,0,2.4
12174,6/15/2021,4:48:02,307,2.5,2.5,31.5,9.7,95.688,0,2.4
12175,6/15/2021,4:48:04,306,2.3,2.3,31.5,9.7,95.688,0,2.3
12176,6/15/2021,4:48:05,314,2.4,2.5,31.5,9.7,95.688,0,2.3
12177,6/15/2021,4:48:07,315,2.7,2.7,31.5,9.7,95.688,0,2.6
12178,6/15/2021,4:48:08,308,2.8,2.9,31.5,9.7,95.688,0,2.8
12179,6/15/2021,4:48:10,315,2.4,2.5,31.5,9.7,95.688,0,2.3
12180,6/15/2021,4:48:11,315,2.4,2.5,31.5,9.7,95.688,0,2.3
12181,6/15/2021,4:48:12,310,2.5,2.5,31.5,9.7,95.688,0,2.4
12182,6/15/2021,4:48:14,316,2.5,2.5,31.5,9.7,95.688,0,2.4
12183,6/15/2021,4:48:15,301,2.2,2.3,31.5,9.7,95.688,0,2.2
12184,6/15/2021,4:48:17,312,2.2,2.3,31.5,9.7,95.688,0,2.2
12185,6/15/2021,4:48:18,310,2.3,2.4,31.5,9.7,95.688,0,2.3
12186,6/15/2021,4:48:20,317,2.1,2.2,31.5,9.7,95.688,0,2.1
12187,6/15/2021,4:48:21,315,2.3,2.3,31.5,9.7,95.688,0,2.2
12188,6/15/2021,4:48:22,309,2.6,2.7,31.5,9.7,95.688,0,2.6
12189,6/15/2021,4:48:24,312,2.5,2.5,31.5,9.7,95.688,0,2.4
12190,6/15/2021,4:48:25,303,2.5,2.5,31.5,9.7,95.688,0,2.5
12191,6/15/2021,4:48:27,315,2.5,2.6,31.5,9.7,95.688,0,2.5
12192,6/15/2021,4:48:28,315,2.5,2.6,31.5,9.7,95.688,0,2.5
12193,6/15/2021,4:48:29,311,2.4,2.5,31.5,9.7,95.688,0,2.4
12194,6/15/2021,4:48:31,314,2.6,2.7,31.5,9.7,95.688,0,2.6
12195,6/15/2021,4:48:32,307,2.5,2.5,31.5,9.7,95.688,0,2.4
12196,6/15/2021,4:48:34,297,2.1,2.2,31.5,9.7,95.688,0,2.1
12197,6/15/2021,4:48:35,307,2.1,2.2,31.5,9.7,95.688,0,2.1
12198,6/15/2021,4:48:37,308,2.4,2.5,31.5,9.7,95.688,0,2.4
12199,6/15/2021,4:48:38,307,2.5,2.5,31.5,9.7,95.688,0,2.4
12200,6/15/2021,4:48:39,306,2.4,2.4,31.5,9.7,95.688,0,2.4
12201,6/15/2021,4:48:41,306,2.1,2.2,31.5,9.7,95.688,0,2.1
12202,6/15/2021,4:48:42,311,2.5,2.5,31.5,9.7,95.688,0,2.5
12203,6/15/2021,4:48:44,323,2.1,2.1,31.5,9.7,95.688,0,1.9
12204,6/15/2021,4:48:45,319,2,2.1,31.5,9.7,95.688,0,1.9
12205,6/15/2021,4:48:46,300,2.2,2.3,31.5,9.7,95.688,0,2.2
12206,6/15/2021,4:48:48,299,2.3,2.4,31.5,9.7,95.688,0,2.3
12207,6/15/2021,4:48:49,297,2.5,2.5,31.5,9.7,95.688,0,2.5
12208,6/15/2021,4:48:51,326,2.1,2.1,31.5,9.7,95.688,0,1.9
12209,6/15/2021,4:48:52,314,2.3,2.4,31.5,9.7,95.688,0,2.2
12210,6/15/2021,4:48:54,313,2.3,2.3,31.5,9.7,95.688,0,2.2
12211,6/15/2021,4:48:55,321,2.2,2.3,31.5,9.7,95.688,0,2.1
12212,6/15/2021,4:48:56,313,2.2,2.3,31.5,9.7,95.688,0,2.2
12213,6/15/2021,4:48:58,315,2.3,2.3,31.6,9.7,95.688,0,2.2
12214,6/15/2021,4:48:59,307,2.5,2.6,31.5,9.7,95.688,0,2.5
12215,6/15/2021,4:49:01,310,2.4,2.5,31.6,9.7,95.688,0,2.4
12216,6/15/2021,4:49:02,311,2.3,2.4,31.6,9.7,95.688,0,2.3
12217,6/15/2021,4:49:04,310,2,2.1,31.6,9.7,95.688,0,2
12218,6/15/2021,4:49:05,305,2.4,2.5,31.5,9.7,95.688,0,2.4
12219,6/15/2021,4:49:06,309,2.5,2.5,31.5,9.7,95.688,0,2.4
12220,6/15/2021,4:49:08,313,2.4,2.4,31.5,9.7,95.688,0,2.3
12221,6/15/2021,4:49:09,309,2.5,2.5,31.5,9.7,95.688,0,2.4
12222,6/15/2021,4:49:11,323,2.5,2.6,31.5,9.7,95.688,0,2.4
12223,6/15/2021,4:49:12,323,2.5,2.6,31.5,9.7,95.688,0,2.4
12224,6/15/2021,4:49:13,319,2.5,2.5,31.5,9.7,95.688,0,2.4
12225,6/15/2021,4:49:15,303,2.1,2.1,31.5,9.7,95.688,0,2.1
12226,6/15/2021,4:49:16,300,2.1,2.2,31.5,9.7,95.688,0,2.1
12227,6/15/2021,4:49:18,292,2.2,2.3,31.5,9.7,95.688,0,2.2
12228,6/15/2021,4:49:19,307,2.1,2.1,31.5,9.7,95.688,0,2.1
12229,6/15/2021,4:49:21,313,2.6,2.7,31.5,9.7,95.688,0,2.6
12230,6/15/2021,4:49:22,301,2.5,2.5,31.5,9.7,95.688,0,2.5
12231,6/15/2021,4:49:23,310,2.3,2.4,31.5,9.7,95.688,0,2.3
12232,6/15/2021,4:49:25,319,2.1,2.2,31.5,9.7,95.688,0,2
12233,6/15/2021,4:49:26,319,1.8,1.9,31.5,9.7,95.688,0,1.7
12234,6/15/2021,4:49:28,306,2,2,31.5,9.7,95.688,0,2
12235,6/15/2021,4:49:29,321,1.9,2,31.5,9.7,95.688,0,1.8
12236,6/15/2021,4:49:30,324,2.5,2.5,31.5,9.7,95.688,0,2.3
12237,6/15/2021,4:49:32,304,2.2,2.3,31.5,9.7,95.688,0,2.2
12238,6/15/2021,4:49:33,306,2.4,2.5,31.5,9.7,95.688,0,2.4
12239,6/15/2021,4:49:35,310,2.5,2.5,31.5,9.7,95.688,0,2.5
12240,6/15/2021,4:49:36,305,2.5,2.5,31.5,9.7,95.688,0,2.4
12241,6/15/2021,4:49:38,308,2.7,2.8,31.5,9.7,95.688,0,2.7
12242,6/15/2021,4:49:39,317,2.4,2.5,31.5,9.7,95.688,0,2.3
12243,6/15/2021,4:49:40,307,2.5,2.5,31.5,9.7,95.688,0,2.4
12344,6/15/2021,4:52:04,316,1.9,2,31.5,9.6,95.688,0,1.9
12345,6/15/2021,4:52:06,302,1.9,1.9,31.5,9.6,95.688,0,1.9
12346,6/15/2021,4:52:07,304,1.7,1.8,31.5,9.6,95.688,0,1.7
12347,6/15/2021,4:52:09,315,2,2.1,31.5,9.6,95.688,0,1.9
12348,6/15/2021,4:52:10,315,2.4,2.5,31.5,9.6,95.688,0,2.3
12349,6/15/2021,4:52:11,307,2.3,2.3,31.5,9.6,95.688,0,2.3
12350,6/15/2021,4:52:13,321,2.3,2.3,31.5,9.6,95.688,0,2.1
12351,6/15/2021,4:52:14,305,2.2,2.2,31.5,9.6,95.688,0,2.2
12352,6/15/2021,4:52:16,313,2.4,2.4,31.5,9.6,95.688,0,2.3
12353,6/15/2021,4:52:17,322,2.4,2.5,31.5,9.6,95.688,0,2.3
12354,6/15/2021,4:52:18,306,2.4,2.4,31.5,9.6,95.688,0,2.4
12355,6/15/2021,4:52:20,315,2.3,2.4,31.5,9.6,95.688,0,2.3
12356,6/15/2021,4:52:21,325,2,2.1,31.5,9.6,95.688,0,1.8
12357,6/15/2021,4:52:23,314,2.1,2.1,31.5,9.6,95.688,0,2
12358,6/15/2021,4:52:24,318,2.4,2.4,31.5,9.6,95.688,0,2.3
12359,6/15/2021,4:52:26,315,2.4,2.4,31.5,9.6,95.688,0,2.3
12360,6/15/2021,4:52:27,331,2.5,2.5,31.5,9.6,95.688,0,2.1
12361,6/15/2021,4:52:29,316,1.8,1.9,31.5,9.6,95.688,0,1.8
12362,6/15/2021,4:52:30,313,1.9,2,31.5,9.6,95.688,0,1.9
12363,6/15/2021,4:52:31,314,2,2,31.5,9.6,95.688,0,1.9
12364,6/15/2021,4:52:33,317,1.4,1.5,31.5,9.6,95.688,0,1.3
12365,6/15/2021,4:52:34,315,1.8,1.9,31.5,9.6,95.688,0,1.8
12366,6/15/2021,4:52:36,319,2.5,2.5,31.5,9.6,95.688,0,2.3
12367,6/15/2021,4:52:37,318,2.4,2.5,31.5,9.6,95.688,0,2.3
12368,6/15/2021,4:52:39,315,2.1,2.2,31.5,9.6,95.688,0,2.1
12369,6/15/2021,4:52:40,314,2.1,2.2,31.5,9.6,95.688,0,2.1
12370,6/15/2021,4:52:42,320,2.1,2.1,31.5,9.6,95.688,0,2
12371,6/15/2021,4:52:43,327,2,2.1,31.5,9.6,95.688,0,1.8
12372,6/15/2021,4:52:44,315,1.7,1.8,31.5,9.6,95.688,0,1.7
12373,6/15/2021,4:52:46,313,1.8,1.9,31.5,9.6,95.688,0,1.8
12374,6/15/2021,4:52:47,317,1.7,1.7,31.5,9.6,95.688,0,1.6
12375,6/15/2021,4:52:49,329,1.5,1.6,31.5,9.6,95.688,0,1.3
12376,6/15/2021,4:52:50,329,1.5,1.6,31.5,9.6,95.688,0,1.3
12377,6/15/2021,4:52:51,320,2,2,31.5,9.6,95.688,0,1.9
12378,6/15/2021,4:52:53,314,2,2.1,31.5,9.6,95.688,0,2
12379,6/15/2021,4:52:54,312,1.9,2,31.5,9.6,95.688,0,1.9
12380,6/15/2021,4:52:56,315,1.8,1.9,31.5,9.6,95.688,0,1.8
12381,6/15/2021,4:52:57,319,1.7,1.8,31.5,9.6,95.688,0,1.7
12382,6/15/2021,4:52:59,326,1.6,1.6,31.5,9.6,95.688,0,1.4
12383,6/15/2021,4:53:00,318,1.7,1.8,31.5,9.6,95.688,0,1.7
12384,6/15/2021,4:53:01,318,1.7,1.8,31.5,9.6,95.688,0,1.6
12385,6/15/2021,4:53:03,306,1.7,1.8,31.5,9.6,95.688,0,1.7
12386,6/15/2021,4:53:04,307,1.7,1.8,31.5,9.6,95.688,0,1.7
12387,6/15/2021,4:53:06,318,2.5,2.6,31.5,9.6,95.688,0,2.4
12388,6/15/2021,4:53:07,312,2.5,2.6,31.5,9.6,95.688,0,2.5
12389,6/15/2021,4:53:08,309,2.6,2.7,31.5,9.6,95.688,0,2.6
12390,6/15/2021,4:53:10,319,2.3,2.3,31.5,9.6,95.688,0,2.2
12391,6/15/2021,4:53:11,315,2.3,2.4,31.5,9.6,95.688,0,2.3
12392,6/15/2021,4:53:13,330,2.2,2.3,31.5,9.6,95.688,0,2
12393,6/15/2021,4:53:14,314,2.3,2.3,31.5,9.6,95.688,0,2.2
12394,6/15/2021,4:53:16,302,2.1,2.2,31.5,9.6,95.688,0,2.1
12395,6/15/2021,4:53:17,309,1.9,2,31.5,9.6,95.688,0,1.9
12396,6/15/2021,4:53:18,323,1.9,1.9,31.5,9.6,95.688,0,1.7
12397,6/15/2021,4:53:20,311,2,2,31.5,9.6,95.688,0,1.9
12398,6/15/2021,4:53:21,308,2,2.1,31.5,9.6,95.688,0,2
12399,6/15/2021,4:53:23,310,2.1,2.1,31.5,9.6,95.688,0,2.1
12400,6/15/2021,4:53:24,309,2.1,2.1,31.5,9.6,95.688,0,2
12401,6/15/2021,4:53:25,307,2,2.1,31.5,9.6,95.688,0,2
12402,6/15/2021,4:53:27,315,2.3,2.4,31.5,9.6,95.688,0,2.3
12403,6/15/2021,4:53:28,316,2.5,2.6,31.5,9.6,95.688,0,2.5
12404,6/15/2021,4:53:30,317,2.4,2.4,31.5,9.6,95.688,0,2.3
12405,6/15/2021,4:53:31,316,2.4,2.5,31.5,9.6,95.688,0,2.3
12406,6/15/2021,4:53:33,306,2.1,2.2,31.5,9.6,95.688,0,2.1
12407,6/15/2021,4:53:34,306,2.1,2.2,31.5,9.6,95.688,0,2.1
